datetime,internet,hour,day_of_week,month,is_weekend,internet_roll_mean_24h,internet_roll_std_24h,internet_lag_24h
2013-11-01 00:00:00,8.904698645461613,0,4,11,0,8.7704121582923,0.5783082139702739,0.0
2013-11-01 01:00:00,9.887568426305085,1,4,11,0,9.231383127766343,1.3472031661583925,0.0
2013-11-01 02:00:00,7.7782776720435765,2,4,11,0,9.099079117495398,1.7903266395707769,0.0
2013-11-01 03:00:00,8.14966610379132,3,4,11,0,8.7412437453254,1.6748524907138662,0.0
2013-11-01 04:00:00,7.769092795528095,4,4,11,0,8.54627488536957,1.6146079185093054,8.904698645461613
2013-11-01 05:00:00,7.348405963829298,5,4,11,0,8.03892936903439,1.155161779860023,9.887568426305085
2013-11-01 06:00:00,7.986361023343593,6,4,11,0,7.781820220032248,0.7409294528429502,7.7782776720435765
2013-11-01 07:00:00,8.654639266778416,7,4,11,0,7.865873735984931,0.7652629333145363,8.14966610379132
2013-11-01 08:00:00,11.655076513840172,8,4,11,0,8.37567752944598,1.3095665274991808,7.769092795528095
2013-11-01 09:00:00,13.451118159219504,9,4,11,0,9.774523461667735,2.4631467564126495,7.348405963829298
2013-11-01 10:00:00,15.492037565805688,10,4,11,0,11.479124914498584,2.8659341425971356,7.986361023343593
2013-11-01 11:00:00,16.48039364098788,11,4,11,0,13.395503303858108,2.568379782149789,8.654639266778416
2013-11-01 12:00:00,22.223985999657476,12,4,11,0,15.58198667961053,2.88331076297664,11.655076513840172
2013-11-01 13:00:00,16.5612115164208,13,4,11,0,17.36608720536724,4.727388433803233,13.451118159219504
2013-11-01 14:00:00,25.856593453100317,14,4,11,0,19.627371788803497,8.075820371799184,15.492037565805688
2013-11-01 15:00:00,16.99841730342302,15,4,11,0,20.45030179081127,9.444125006481643,16.48039364098788
2013-11-01 16:00:00,28.19421080293454,16,4,11,0,21.429638619094465,11.809400362950365,22.223985999657476
2013-11-01 17:00:00,16.600958547123454,17,4,11,0,22.00117310405997,13.984227658305578,16.5612115164208
2013-11-01 18:00:00,16.084902418149678,18,4,11,0,20.138059370595034,12.361438339125327,25.856593453100317
2013-11-01 19:00:00,16.669279706450205,19,4,11,0,19.50172156404039,11.642353560406638,16.99841730342302
2013-11-01 20:00:00,17.92926000166756,20,4,11,0,18.44123128316632,8.016633090270588,28.19421080293454
2013-11-01 21:00:00,16.716641042513327,21,4,11,0,17.003657783613537,4.771956603381436,16.600958547123454
2013-11-01 22:00:00,13.786224966652822,22,4,11,0,16.75322563639957,5.407219324203599,16.084902418149678
2013-11-01 23:00:00,10.918115537949534,23,4,11,0,15.333214825687447,5.887337287380544,16.669279706450205
2013-11-02 00:00:00,9.831920137035944,0,5,11,1,13.32534220187564,4.860372201317744,17.92926000166756
2013-11-02 01:00:00,9.953281560481292,1,5,11,1,11.618771539819479,3.4270818397587686,16.716641042513327
2013-11-02 02:00:00,8.52245019690607,2,5,11,1,10.091364393815425,1.3521663575594474,13.786224966652822
2013-11-02 03:00:00,8.520399958241478,3,5,11,1,9.494383743804606,1.3700511759647254,10.918115537949534
2013-11-02 04:00:00,8.431774523688558,4,5,11,1,8.948687514805108,1.3070592238072314,9.831920137035944
2013-11-02 05:00:00,8.416966354308498,5,5,11,1,8.58610077413082,0.8598594273166524,9.953281560481292
2013-11-02 06:00:00,9.542854714593771,6,5,11,1,8.560632914596564,0.7029323084222984,8.52245019690607
2013-11-02 07:00:00,11.44992435513877,7,5,11,1,9.100775043652861,1.3027747648873718,8.520399958241478
2013-11-02 08:00:00,12.912055616455993,8,5,11,1,10.0738276185962,1.781698166653344,8.431774523688558
2013-11-02 09:00:00,14.621501412353071,9,5,11,1,11.489327113271528,2.2575453095677283,8.416966354308498
2013-11-02 10:00:00,16.584162521468453,10,5,11,1,13.107295354760309,2.4010247795718347,9.542854714593771
2013-11-02 11:00:00,16.195498209667665,11,5,11,1,14.630882967256676,2.784655536134183,11.44992435513877
2013-11-02 12:00:00,16.147545566298813,12,5,11,1,15.659880249164047,2.3607218460465558,12.912055616455993
2013-11-02 13:00:00,16.185251658334085,13,5,11,1,16.143914810523977,2.2360397509584744,14.621501412353071
2013-11-02 14:00:00,15.901976866924466,14,5,11,1,16.26759667606122,1.899265336145292,16.584162521468453
2013-11-02 15:00:00,18.71175141764929,15,5,11,1,16.516693162171737,1.8935216812050244,16.195498209667665
2013-11-02 16:00:00,17.451874296673704,16,5,11,1,16.989866469011222,2.437515054636954,16.147545566298813
2013-11-02 17:00:00,16.14345940266269,17,5,11,1,16.989934001827177,2.645737573340075,16.185251658334085
2013-11-02 18:00:00,14.569117414661134,18,5,11,1,16.879702161136468,2.7088655270078843,15.901976866924466
2013-11-02 19:00:00,15.817039459341233,19,5,11,1,16.239490514560345,2.4386815147165346,18.71175141764929
2013-11-02 20:00:00,13.44276578035504,20,5,11,1,15.296996730586876,1.8975962076891202,17.451874296673704
2013-11-02 21:00:00,13.06034948074315,21,5,11,1,14.605534005537052,1.6987952968054703,16.14345940266269
2013-11-02 22:00:00,12.653688740787961,22,5,11,1,13.923845549201461,1.6896473802721161,14.569117414661134
2013-11-02 23:00:00,11.017914967986604,23,5,11,1,13.055616800626511,1.5510805294457557,15.817039459341233
2013-11-03 00:00:00,10.65448684496022,0,6,11,1,12.221046715644162,1.3818604065635907,13.44276578035504
2013-11-03 01:00:00,9.535794648506368,1,6,11,1,11.288179318070199,1.4833253126093704,13.06034948074315
2013-11-03 02:00:00,8.792441098764188,2,6,11,1,10.395619936264357,1.3999968743503821,12.653688740787961
2013-11-03 03:00:00,8.46269585772677,3,6,11,1,9.650537194094738,1.2442200490401094,11.017914967986604
2013-11-03 04:00:00,8.648458415955183,4,6,11,1,9.015801279036408,0.8615733446990709,10.65448684496022
2013-11-03 05:00:00,8.654291129983811,5,6,11,1,8.775419652242164,0.731631773301122,9.535794648506368
