datetime,internet,hour,day_of_week,month,is_weekend,internet_roll_mean_24h,internet_roll_std_24h,internet_lag_24h
2013-11-01 00:00:00,29.25548810896571,0,4,11,0,26.971119873485605,2.022348078261425,0.0
2013-11-01 01:00:00,33.342857882761415,1,4,11,0,30.86367906915989,3.8887000021119964,0.0
2013-11-01 02:00:00,28.407550694993574,2,4,11,0,30.79746754272263,3.515121471221674,0.0
2013-11-01 03:00:00,23.588962252274417,3,4,11,0,29.31586523202495,4.057694527015039,0.0
2013-11-01 04:00:00,16.357238108590362,4,4,11,0,27.08365338540173,5.913189992012295,29.25548810896571
2013-11-01 05:00:00,12.870677061956734,5,4,11,0,22.35650244147682,6.838384643281187,33.342857882761415
2013-11-01 06:00:00,12.407406920521195,6,4,11,0,17.93503711867908,5.571732717573556,28.407550694993574
2013-11-01 07:00:00,13.410441418274923,7,4,11,0,14.759790457369192,3.4868630301378936,23.588962252274417
2013-11-01 08:00:00,16.394835230059016,8,4,11,0,13.61000821498879,1.8729910775981313,16.357238108590362
2013-11-01 09:00:00,19.125120355273523,9,4,11,0,14.615608123593178,2.635650967904154,12.870677061956734
2013-11-01 10:00:00,24.5177410364424,10,4,11,0,16.99868578085515,4.0597287523066745,12.407406920521195
2013-11-01 11:00:00,23.526991530437076,11,4,11,0,19.922988409067436,4.187219566306824,13.410441418274923
2013-11-01 12:00:00,30.270200789280576,12,4,11,0,22.797712008519483,4.290152633986502,16.394835230059016
2013-11-01 13:00:00,26.83869785103998,13,4,11,0,25.592716201798066,4.37040346011291,19.125120355273523
2013-11-01 14:00:00,27.369003497113496,14,4,11,0,26.70422954542118,3.9340259088030574,24.5177410364424
2013-11-01 15:00:00,28.362222481316604,15,4,11,0,27.60158494179647,3.797180490664864,23.526991530437076
2013-11-01 16:00:00,27.940371915833747,16,4,11,0,28.169017900534318,2.947375013806885,30.270200789280576
2013-11-01 17:00:00,28.804837169121072,17,4,11,0,27.85210469246698,2.6313460531171087,26.83869785103998
2013-11-01 18:00:00,24.12727606716911,18,4,11,0,27.810855829813153,2.9005634370347475,27.369003497113496
2013-11-01 19:00:00,27.313045141666905,19,4,11,0,27.110084522613544,3.181516346133529,28.362222481316604
2013-11-01 20:00:00,28.845236957831773,20,4,11,0,27.347199923021012,4.606025992302868,27.940371915833747
2013-11-01 21:00:00,19.707084994409527,21,4,11,0,26.007809443886725,5.876386349486953,28.804837169121072
2013-11-01 22:00:00,23.2924815348188,22,4,11,0,24.672114917839536,6.3586815820929585,24.12727606716911
2013-11-01 23:00:00,18.213130233793358,23,4,11,0,23.814312351370976,6.719237703312188,27.313045141666905
2013-11-02 00:00:00,14.874121648844122,0,5,11,1,20.180210612447997,5.301293302074981,28.845236957831773
2013-11-02 01:00:00,13.725177593082085,1,5,11,1,18.199367238287866,4.7765538391916325,19.707084994409527
2013-11-02 02:00:00,12.388565268166738,2,5,11,1,16.039608555388526,4.265373617412566,23.2924815348188
2013-11-02 03:00:00,11.568640725075506,3,5,11,1,13.536395415951125,1.7608389004434903,18.213130233793358
2013-11-02 04:00:00,10.965123385332204,4,5,11,1,12.546251956897597,1.5968793797096896,14.874121648844122
2013-11-02 05:00:00,10.834063712797715,5,5,11,1,11.649176344499091,1.1849021933306627,13.725177593082085
2013-11-02 06:00:00,11.375542433989347,6,5,11,1,11.242838617687754,1.127562927592441,12.388565268166738
2013-11-02 07:00:00,14.455118033055955,7,5,11,1,11.59063769977508,1.519653023887335,11.568640725075506
2013-11-02 08:00:00,18.576309756366253,8,5,11,1,12.956411899462578,2.7122867244195112,10.965123385332204
2013-11-02 09:00:00,23.29627193921488,9,5,11,1,15.559982015032013,4.565082319901634,10.834063712797715
2013-11-02 10:00:00,24.44544289699567,10,5,11,1,18.824010888490932,5.2497426952082415,11.375542433989347
2013-11-02 11:00:00,26.035582128428402,11,5,11,1,22.00774232972847,4.740796925115576,14.455118033055955
2013-11-02 12:00:00,24.33222026800908,12,5,11,1,23.998024299368865,3.6424331526751548,18.576309756366253
2013-11-02 13:00:00,28.681537638805533,13,5,11,1,25.38952788940948,2.9841654610752713,23.29627193921488
2013-11-02 14:00:00,26.754778268186573,14,5,11,1,26.294582586096897,2.589024022816505,24.44544289699567
2013-11-02 15:00:00,28.44509424771562,15,5,11,1,26.417744841121003,2.7692134054250466,26.035582128428402
2013-11-02 16:00:00,28.057522435862182,16,5,11,1,27.760740342747965,3.6794772795146478,24.33222026800908
2013-11-02 17:00:00,29.52713570020421,17,5,11,1,28.04050382374758,3.6089639690595683,28.681537638805533
2013-11-02 18:00:00,23.019285040558447,18,5,11,1,27.752732723026487,4.074244116723155,26.754778268186573
2013-11-02 19:00:00,21.458424676591505,19,5,11,1,26.384503062096428,4.993023211980607,28.44509424771562
2013-11-02 20:00:00,22.85540802731593,20,5,11,1,24.70933951408146,4.150612749512817,28.057522435862182
2013-11-02 21:00:00,23.0982392770144,21,5,11,1,23.12163841176603,3.9012596237893598,29.52713570020421
2013-11-02 22:00:00,20.107055956457454,22,5,11,1,22.002356079576924,3.2390937268066,23.019285040558447
2013-11-02 23:00:00,20.0235714347231,23,5,11,1,21.763468894460615,3.4540919040071643,21.458424676591505
2013-11-03 00:00:00,22.755996189237038,0,6,11,1,21.254767185880038,3.5734636248896265,22.85540802731593
2013-11-03 01:00:00,23.924690015827647,1,6,11,1,21.653161901468113,3.903626295040103,23.0982392770144
2013-11-03 02:00:00,20.64614996781816,2,6,11,1,21.851230773310444,4.57030192639505,20.107055956457454
2013-11-03 03:00:00,17.55169594366621,3,6,11,1,21.602190605394558,4.5600361393469795,20.0235714347231
2013-11-03 04:00:00,14.085252853064103,4,6,11,1,20.22082416611629,4.970302354810719,22.755996189237038
2013-11-03 05:00:00,11.913589479363361,5,6,11,1,17.48546399851338,4.994676777234653,23.924690015827647
2013-11-03 06:00:00,10.810895573321028,6,6,11,1,14.596075662942228,3.351550127725245,20.64614996781816
2013-11-03 07:00:00,11.914737807025736,7,6,11,1,12.657833987634008,2.248216487723693,17.55169594366621
2013-11-03 08:00:00,15.388914935906897,8,6,11,1,12.202610358667988,1.621236747465723,14.085252853064103
2013-11-03 09:00:00,20.13199554003062,9,6,11,1,13.677990803971504,3.310631475445279,11.913589479363361
2013-11-03 10:00:00,22.99778398342524,10,6,11,1,16.39822878337571,4.6945136407781325,10.810895573321028
2013-11-03 11:00:00,26.380393620407606,11,6,11,1,19.548771252470754,4.468935289364684,11.914737807025736
2013-11-03 12:00:00,25.92472761596392,12,6,11,1,23.269889956787527,5.721985563407799,15.388914935906897
2013-11-03 13:00:00,23.62562079038493,13,6,11,1,24.286440317929344,5.528491883193887,20.13199554003062
2013-11-03 14:00:00,21.754749388820027,14,6,11,1,24.44416803479986,5.529597508655278,22.99778398342524
2013-11-03 15:00:00,22.667322365157204,15,6,11,1,24.176799881739385,5.535289525916865,26.380393620407606
2013-11-03 16:00:00,29.20608658445569,16,6,11,1,23.202975538124065,4.260358938690744,25.92472761596392
2013-11-03 17:00:00,32.62141899708616,17,6,11,1,26.034792984128142,6.20983507477779,23.62562079038493
2013-11-03 18:00:00,26.31271138507384,18,6,11,1,27.309236166760382,6.026005892191595,21.754749388820027
2013-11-03 19:00:00,20.757358507848394,19,6,11,1,27.424572759569767,6.0563658881790845,22.667322365157204
2013-11-03 20:00:00,18.24568024057501,20,6,11,1,25.902354384957324,6.5904428773018395,29.20608658445569
2013-11-03 21:00:00,16.29370466616255,21,6,11,1,21.861508910241422,4.934601838537412,32.62141899708616
2013-11-03 22:00:00,16.825295902207085,22,6,11,1,18.870428203296367,3.654181847008149,26.31271138507384
2013-11-03 23:00:00,13.551849741015458,23,6,11,1,17.08661731946476,3.3487824242392814,20.757358507848394
2013-11-04 00:00:00,11.388889113767355,0,0,11,0,15.257899717515803,3.7749406398585115,18.24568024057501
2013-11-04 01:00:00,10.122745894580111,1,0,11,0,13.59523495165243,3.7182081582182125,16.29370466616255
2013-11-04 02:00:00,9.714275984235721,2,0,11,0,12.026285072124061,3.5512440127465124,16.825295902207085
2013-11-04 03:00:00,9.780964482260815,3,0,11,0,10.447835603424048,1.0470600625549837,13.551849741015458
2013-11-04 04:00:00,9.970000109674688,4,0,11,0,10.00951008085537,0.9798594161986949,11.388889113767355
2013-11-04 05:00:00,9.52811828179968,5,0,11,0,9.752531566500805,0.9235320485943141,10.122745894580111
2013-11-04 06:00:00,11.482724210980264,6,0,11,0,10.013042966217828,1.1889505832710892,9.714275984235721
