datetime,internet,hour,day_of_week,month,is_weekend,internet_roll_mean_24h,internet_roll_std_24h,internet_lag_24h
2013-11-01 00:00:00,8.195194646464573,0,4,11,0,8.475669767931867,0.6391822976287312,0.0
2013-11-01 01:00:00,7.148117919137867,1,4,11,0,7.865380792121219,1.0450005807271114,0.0
2013-11-01 02:00:00,6.717411538187555,2,4,11,0,7.406428509253946,1.0856154803567817,0.0
2013-11-01 03:00:00,6.351558104276447,3,4,11,0,7.247960460171637,1.1000368238775422,0.0
2013-11-01 04:00:00,5.892720089955405,4,4,11,0,6.7345694180694275,0.9652393243165207,8.195194646464573
2013-11-01 05:00:00,6.15489680995963,5,4,11,0,6.376945378649883,0.800005197352822,7.148117919137867
2013-11-01 06:00:00,6.040106082044576,6,4,11,0,6.213150004516677,0.7463768638425387,6.717411538187555
2013-11-01 07:00:00,6.6491024161938235,7,4,11,0,6.084194620572494,0.5284373271512873,6.351558104276447
2013-11-01 08:00:00,8.863116836754644,8,4,11,0,6.595196306719973,1.069734685129326,5.892720089955405
2013-11-01 09:00:00,11.666070075885292,9,4,11,0,7.661782614185101,1.9219374790832555,6.15489680995963
2013-11-01 10:00:00,12.896322226539825,10,4,11,0,9.311068909623424,2.6238423296332756,6.040106082044576
2013-11-01 11:00:00,12.874804990883137,11,4,11,0,10.926869878250677,2.2622905594586906,6.6491024161938235
2013-11-01 12:00:00,12.886967910757457,12,4,11,0,12.184498051402608,1.558472680886777,8.863116836754644
2013-11-01 13:00:00,15.070914900880275,13,4,11,0,12.887113045300621,1.3403748989569635,11.666070075885292
2013-11-01 14:00:00,13.661099965344976,14,4,11,0,13.716003037368381,2.671532618884869,12.896322226539825
2013-11-01 15:00:00,13.519118312572806,15,4,11,0,13.661782741028011,2.7840052825047934,12.874804990883137
2013-11-01 16:00:00,14.58219334156284,16,4,11,0,13.95897082034901,2.7772437514241175,12.886967910757457
2013-11-01 17:00:00,12.73320488187199,17,4,11,0,14.158829914628205,2.5969295491817674,15.070914900880275
2013-11-01 18:00:00,12.234501342719327,18,4,11,0,13.22050258768615,1.706723901299451,13.661099965344976
2013-11-01 19:00:00,13.499449511104414,19,4,11,0,13.448966558651264,1.6580872413583405,13.519118312572806
2013-11-01 20:00:00,11.143368758269899,20,4,11,0,12.86335024806147,1.6828969777982172,14.58219334156284
2013-11-01 21:00:00,10.877088287947615,21,4,11,0,12.108879350255009,1.5603910781552102,12.73320488187199
2013-11-01 22:00:00,10.115952978250744,22,4,11,0,11.647317222289686,1.6584997363770466,12.234501342719327
2013-11-01 23:00:00,11.919333251594045,23,4,11,0,11.111248038628375,1.49090334410152,13.499449511104414
2013-11-02 00:00:00,8.813422947267767,0,5,11,1,10.67487821801533,1.6853801588338253,11.143368758269899
2013-11-02 01:00:00,7.839494452839383,1,5,11,1,10.005377821460307,2.0091171313820917,10.877088287947615
2013-11-02 02:00:00,7.445596526619148,2,5,11,1,9.31319616388898,2.2382982915784804,10.115952978250744
2013-11-02 03:00:00,6.827148783839423,3,5,11,1,8.25457717699619,1.5319323235513593,11.919333251594045
2013-11-02 04:00:00,6.46739880775106,4,5,11,1,7.342246271406456,0.9093448394086036,8.813422947267767
2013-11-02 05:00:00,6.904928250062283,5,5,11,1,6.98053046030796,0.7227131224386079,7.839494452839383
2013-11-02 06:00:00,6.798602859836052,6,5,11,1,6.767922922944209,0.6086087749288773,7.445596526619148
2013-11-02 07:00:00,8.168514201960091,7,5,11,1,6.901174778950559,0.6868251351867465,6.827148783839423
2013-11-02 08:00:00,9.66734835521915,8,5,11,1,7.480086294400793,1.0104011869686313,6.46739880775106
2013-11-02 09:00:00,11.314687855462234,9,5,11,1,8.475434582276169,1.675577781093014,6.904928250062283
2013-11-02 10:00:00,13.449578095598769,10,5,11,1,10.076530198277002,2.421396789253501,6.798602859836052
