datetime,internet,hour,day_of_week,month,is_weekend,internet_roll_mean_24h,internet_roll_std_24h,internet_lag_24h
2013-11-01 00:00:00,32.27916997161489,0,4,11,0,32.329776363253025,2.7408647482498893,0.0
2013-11-01 01:00:00,25.844597998849693,1,4,11,0,30.30170836172941,5.01449208421782,0.0
2013-11-01 02:00:00,20.505311869840934,2,4,11,0,27.388436478160386,5.55019383062472,0.0
2013-11-01 03:00:00,16.637415926389018,3,4,11,0,24.736026573129944,6.428355644651835,0.0
2013-11-01 04:00:00,17.397264733154305,4,4,11,0,21.644975717649725,5.442717793190371,32.27916997161489
2013-11-01 05:00:00,16.824127219918516,5,4,11,0,18.746113005901133,2.834974863445737,25.844597998849693
2013-11-01 06:00:00,16.445913991437227,6,4,11,0,17.112710212327645,1.5151529872695004,20.505311869840934
2013-11-01 07:00:00,18.33937612524006,7,4,11,0,16.945712107495492,1.46878554693561,16.637415926389018
2013-11-01 08:00:00,25.256309583651348,8,4,11,0,18.03470788579755,2.7874509072407,17.397264733154305
2013-11-01 09:00:00,34.881032614350964,9,4,11,0,21.782724666874746,7.270709886600457,16.824127219918516
2013-11-01 10:00:00,37.608609376654854,10,4,11,0,26.773096069592075,8.725372267274752,16.445913991437227
2013-11-01 11:00:00,39.47279034918024,11,4,11,0,32.299844293710734,7.903924586416472,18.33937612524006
2013-11-01 12:00:00,35.086575571163415,12,4,11,0,36.083378191105346,4.625965803816031,25.256309583651348
2013-11-01 13:00:00,42.55513237187958,13,4,11,0,37.645283059710614,4.089022564097745,34.881032614350964
2013-11-01 14:00:00,32.24516938887462,14,4,11,0,38.10815961766664,5.255526561638924,37.608609376654854
2013-11-01 15:00:00,36.51652781847989,15,4,11,0,36.71781531484417,5.659600187090148,39.47279034918024
2013-11-01 16:00:00,46.52854336642202,16,4,11,0,37.97142262491735,6.5080269232773915,35.086575571163415
2013-11-01 17:00:00,42.74968199415279,17,4,11,0,40.13090925492023,7.7757129785601045,42.55513237187958
2013-11-01 18:00:00,42.848485300496456,18,4,11,0,41.17027347768494,7.2491855156170075,32.24516938887462
2013-11-01 19:00:00,36.13214083682245,19,4,11,0,42.427718160878335,6.263237059532972,36.51652781847989
2013-11-01 20:00:00,34.700229543159196,20,4,11,0,40.703696172043095,6.5016897444954544,46.52854336642202
2013-11-01 21:00:00,30.36421997903241,21,4,11,0,36.98380181882221,5.396886502300067,42.74968199415279
2013-11-01 22:00:00,26.7190216970625,22,4,11,0,33.48026576423474,4.701029404566568,42.848485300496456
2013-11-01 23:00:00,25.405903911121793,23,4,11,0,30.19024049925365,4.21569010936462,36.13214083682245
2013-11-02 00:00:00,19.912721464241162,0,5,11,1,27.158771260928816,4.594836670320586,34.700229543159196
2013-11-02 01:00:00,16.995621157686937,1,5,11,1,23.59435533983547,4.692555301549853,30.36421997903241
2013-11-02 02:00:00,17.014491361741847,2,5,11,1,20.90840703644255,4.415824815736919,26.7190216970625
2013-11-02 03:00:00,14.539268587883257,3,5,11,1,18.262576365901523,3.6457534795744877,25.405903911121793
2013-11-02 04:00:00,15.253220038370026,4,5,11,1,16.418298271841596,2.1328476324569805,19.912721464241162
2013-11-02 05:00:00,15.754988227470113,5,5,11,1,15.729803041509635,2.0058349116140106,16.995621157686937
2013-11-02 06:00:00,16.608605463732687,6,5,11,1,15.433020023917095,1.4475321088808837,17.014491361741847
2013-11-02 07:00:00,19.608216108147268,7,5,11,1,16.16488996072469,2.0569066660548554,14.539268587883257
