datetime,internet,hour,day_of_week,month,is_weekend,internet_roll_mean_24h,internet_roll_std_24h,internet_lag_24h
2013-11-01 00:00:00,5.574401770844965,0,4,11,0,5.73327637177552,1.0299622618614914,0.0
2013-11-01 01:00:00,5.866739844621847,1,4,11,0,5.6595142647166625,0.9190392274701238,0.0
2013-11-01 02:00:00,5.214727855741123,2,4,11,0,5.666532258652,0.9687978320459889,0.0
2013-11-01 03:00:00,4.658484627242216,3,4,11,0,5.417012750628737,0.9856582639075643,0.0
2013-11-01 04:00:00,4.991697339110697,4,4,11,0,5.183228259237278,0.9923182590772316,5.574401770844965
2013-11-01 05:00:00,4.470523485044841,5,4,11,0,4.990656307115675,1.0141659710082187,5.866739844621847
2013-11-01 06:00:00,4.665708969825762,6,4,11,0,4.723624084144594,0.868563574362145,5.214727855741123
2013-11-01 07:00:00,4.928484243381899,7,4,11,0,4.748540120536893,0.8610626545753347,4.658484627242216
2013-11-01 08:00:00,5.710575953283569,8,4,11,0,4.869136099607506,0.897146950975638,4.991697339110697
2013-11-01 09:00:00,7.778484730382022,9,4,11,0,5.4069838600495475,1.334233203842646,4.470523485044841
2013-11-01 10:00:00,7.864115080996259,10,4,11,0,6.223854837303191,1.5737754811920641,4.665708969825762
2013-11-01 11:00:00,8.45227364716593,11,4,11,0,7.092058539821125,1.570523364051673,4.928484243381899
2013-11-01 12:00:00,8.066993212397998,12,4,11,0,7.768053526116933,1.0784367790223475,5.710575953283569
2013-11-01 13:00:00,6.9622927165314215,13,4,11,0,7.919190721153613,1.3473272469997377,7.778484730382022
2013-11-01 14:00:00,7.853928108428735,14,4,11,0,7.838723177279259,1.4830390092386887,7.864115080996259
2013-11-01 15:00:00,8.914756762323918,15,4,11,0,7.945376024361967,1.6806440613731481,8.45227364716593
2013-11-01 16:00:00,8.887726824536792,16,4,11,0,8.099110083939864,1.6643909153465486,8.066993212397998
2013-11-01 17:00:00,8.502479729562578,17,4,11,0,8.336448572106832,1.459565034559156,6.9622927165314215
